ENROLMENT_ASN,ENROLMENT_SCHOOL_CODE,ENROLMENT_SCHOOL_YEAR,ENROLMENT_COURSE_CODE,ENROLMENT_ENTRY_DATE,ENROLMENT_EXIT_DATE
011299774,2239,2024,TOU1010,21-NOV-23,04-DEC-23
011299774,2239,2023,SCN1288,06-FEB-23,30-MAY-23
011299774,0590,2023,ELA1104,15-SEP-22,27-JAN-23
011299774,0590,2023,HCS3000,31-AUG-22,27-JAN-23
011299774,0590,2023,KAE1783,31-AUG-22,14-SEP-22
011299774,0590,2023,PED1445,15-SEP-22,27-JAN-23
011299774,0590,2023,WLD1130,14-SEP-22,27-JAN-23
011299774,0590,2023,HCS2020,21-NOV-22,27-JAN-23
011299774,2239,2023,SST1772,06-FEB-23,19-MAY-23
011299774,2239,2024,TOU3000,21-NOV-23,04-DEC-23
011299774,2239,2023,WLD3020,27-FEB-23,03-MAR-23
011299774,2239,2023,AGR1040,07-JUN-23,16-JUN-23
011299774,0590,2023,WLD1060,14-SEP-22,27-JAN-23
011299774,2239,2024,AGR3000,19-SEP-23,17-OCT-23
014224506,1108,2023,SCN1270,31-JAN-23,27-JUN-23
014224506,1108,2023,CON1010,09-FEB-23,27-JUN-23
014224506,1108,2023,WLD1060,05-MAY-23,27-JUN-23
014224506,1108,2024,MEC2020,08-FEB-24,26-JUN-24
014224506,1108,2024,SCN2231,05-SEP-23,30-JAN-24
014224506,1108,2023,PED1445,31-AUG-22,27-JAN-23
014224506,1108,2024,MAT2791,05-SEP-23,30-JAN-24
014224506,1108,2023,MAT1791,31-AUG-22,27-JAN-23
014224506,1108,2023,MEC1150,11-JAN-23,27-JAN-23
014224506,1108,2023,SST1771,31-JAN-23,27-JUN-23
014224506,1108,2023,ELA1105,31-AUG-22,27-JAN-23
014224506,1108,2023,MEC3010,27-JAN-23,27-JAN-23
014224506,1108,2023,CON1120,03-APR-23,27-JUN-23
014224506,1108,2023,WLD1020,05-MAY-23,27-JUN-23
014224506,1108,2024,SCN2797,31-JAN-24,26-JUN-24
014224506,1108,2023,CON1130,09-MAY-23,27-JUN-23
014224506,1108,2023,CON1160,05-JUN-23,27-JUN-23
014224506,1108,2023,MEC1015,09-SEP-22,27-JAN-23
014224506,1108,2024,SST2771,05-SEP-23,30-JAN-24
014224506,1108,2023,MEC1110,21-DEC-22,27-JAN-23
014224506,1108,2024,SCN2796,31-JAN-24,26-JUN-24
014224506,1108,2023,CON1140,19-MAY-23,27-JUN-23
014224506,1108,2023,HCS3000,14-SEP-22,27-JAN-23
014224506,1108,2023,MEC1040,09-NOV-22,27-JAN-23
014224506,1108,2023,WLD1010,15-MAR-23,27-JUN-23
014224506,1108,2023,WLD1050,05-MAY-23,27-JUN-23
014224506,1108,2024,ELA2105,05-SEP-23,30-JAN-24
014224506,1108,2023,WLD1100,21-JUN-23,27-JUN-23
014224506,1108,2023,PED0770,19-SEP-22,27-JAN-23
014224506,1108,2023,MEC1020,14-OCT-22,27-JAN-23
014224506,1108,2023,WLD1130,05-MAY-23,27-JUN-23
018641788,0590,2024,SCN2231,05-SEP-23,30-JAN-24
018641788,0590,2024,SST2771,05-SEP-23,30-JAN-24
018641788,0590,2024,PED0770,15-SEP-23,
018641788,0590,2024,CTR1010,15-SEP-23,
018641788,0590,2024,SCN2796,31-JAN-24,26-JUN-24
018641788,0590,2024,ELA2105,31-JAN-24,26-JUN-24
018641788,0590,2024,INF2020,20-FEB-24,26-JUN-24
018641788,0590,2024,MAT3791,05-SEP-23,30-JAN-24
018641788,0590,2024,INF1070,20-FEB-24,26-JUN-24
018641788,0590,2024,SSN2172,09-FEB-24,14-FEB-24
018641788,0590,2024,INF2050,20-FEB-24,26-JUN-24
018641788,0590,2024,INF1030,20-FEB-24,26-JUN-24
018641788,0590,2024,INF1060,20-FEB-24,26-JUN-24
018641788,0590,2024,HCS3000,15-SEP-23,
018641788,0590,2024,LDC2909,31-JAN-24,26-JUN-24
001529602,0590,2023,HSA3431,27-OCT-22,27-JAN-23
001529602,0590,2023,EST1070,24-NOV-22,27-JAN-23
001529602,0590,2024,MAT1791,05-SEP-23,30-JAN-24
001529602,0590,2023,CON1070,28-FEB-23,27-JUN-23
001529602,0590,2024,SST2771,05-SEP-23,30-JAN-24
001529602,0590,2023,CON1120,28-FEB-23,27-JUN-23
001529602,0590,2023,CTR1010,31-AUG-22,27-JUN-23
001529602,0590,2024,PED0770,05-SEP-23,
001529602,0590,2023,MAT1791,31-JAN-23,27-JUN-23
001529602,0590,2023,COS1010,14-SEP-22,27-JAN-23
001529602,0590,2023,MEC1910,07-DEC-22,27-JAN-23
001529602,0590,2024,EST2090,24-OCT-23,30-JAN-24
001529602,0590,2023,HSA3511,14-OCT-22,27-JAN-23
001529602,0590,2024,ELA2105,31-JAN-24,26-JUN-24
001529602,0590,2024,SCN1270,05-SEP-23,30-JAN-24
001529602,0590,2024,EST2050,13-SEP-23,30-JAN-24
001529602,0590,2024,EST2070,24-OCT-23,30-JAN-24
001529602,0590,2024,EST1025,24-OCT-23,30-JAN-24
001529602,0590,2023,HSA3521,14-OCT-22,27-JAN-23
001529602,0590,2023,SCN1270,31-AUG-22,27-JAN-23
001529602,0590,2023,SST1771,31-AUG-22,27-JAN-23
001529602,0590,2023,EST1020,24-NOV-22,27-JAN-23
001529602,0590,2024,MEC1020,21-FEB-24,26-JUN-24
001529602,0590,2024,COS2010,24-OCT-23,30-JAN-24
001529602,0590,2024,MAT2792,31-JAN-24,26-JUN-24
001529602,0590,2024,AGR1050,12-FEB-24,26-JUN-24
001529602,0590,2023,MEC1040,16-NOV-22,27-JAN-23
001529602,0590,2023,MEC1015,20-OCT-22,27-JAN-23
001529602,0590,2023,HCS3000,31-AUG-22,27-JUN-23
001529602,0590,2023,CON1130,28-FEB-23,27-JUN-23
001529602,0590,2023,CON1140,28-FEB-23,27-JUN-23
001529602,0590,2023,COS1020,19-SEP-22,27-JAN-23
001529602,0590,2023,MEC1090,11-JAN-23,27-JAN-23
001529602,0590,2023,CON1010,13-FEB-23,27-JUN-23
001529602,0590,2023,HSA3900,02-SEP-22,27-JAN-23
001529602,0590,2023,PED1445,31-JAN-23,27-JUN-23
001529602,0590,2023,HSA3436,27-OCT-22,27-JAN-23
001529602,0590,2023,ELA1105,31-JAN-23,27-JUN-23
001529602,0590,2023,MEC1010,12-SEP-22,27-JAN-23
024675671,2239,2023,MEC3010,04-NOV-22,19-DEC-22
024675671,2239,2023,HCS3000,14-SEP-22,16-NOV-22
024675671,2239,2023,CTR1010,31-AUG-22,06-JUN-23
024675671,2239,2024,PED2445,02-OCT-23,
024675671,2239,2024,SST2771,29-JAN-24,26-JUN-24
024675671,2239,2023,OTH3998,09-MAY-23,24-MAY-23
024675671,2239,2023,SCN1270,02-FEB-23,20-JUN-23
024675671,2239,2024,MAT2791,24-NOV-23,26-JUN-24
024675671,2239,2023,PED0770,06-FEB-23,16-MAY-23
024675671,2239,2023,PED1445,04-NOV-22,03-FEB-23
024675671,2239,2023,ELA1105,06-SEP-22,03-FEB-23
024675671,2239,2023,OTH2998,01-FEB-23,23-FEB-23
024675671,2239,2023,FIN2060,26-APR-23,01-MAY-23
024675671,2239,2023,LGS1010,09-MAY-23,19-MAY-23
024675671,2239,2023,SST1771,06-SEP-22,25-JAN-23
024675671,2239,2023,REC1040,14-OCT-22,19-DEC-22
024675671,2239,2024,ELA2105,06-SEP-23,28-NOV-23
024675671,2239,2023,MAT1791,02-FEB-23,21-JUN-23
024675671,2239,2023,LDC1599,11-OCT-22,19-JAN-23
032650666,1108,2024,SCN2231,31-JAN-24,26-JUN-24
032650666,1108,2023,MAT1791,31-JAN-23,27-JUN-23
032650666,1108,2023,FOD2180,06-MAR-23,27-JUN-23
032650666,1108,2023,PED0770,19-SEP-22,27-JAN-23
032650666,1108,2023,ELA1105,31-JAN-23,27-JUN-23
032650666,1108,2023,FNA1400,31-JAN-23,27-JUN-23
032650666,1108,2023,FOD1010,13-FEB-23,27-JUN-23
032650666,1108,2024,FSL2099,05-SEP-23,30-JAN-24
032650666,1108,2024,MAT2791,05-SEP-23,30-JAN-24
032650666,1108,2024,SCN2796,05-SEP-23,30-JAN-24
032650666,1108,2023,PED1445,31-AUG-22,27-JAN-23
032650666,1108,2023,FOD2100,30-MAR-23,27-JUN-23
032650666,1108,2024,FNA2400,31-JAN-24,26-JUN-24
032650666,1108,2023,FOD1060,21-APR-23,27-JUN-23
032650666,1108,2023,SST1771,31-AUG-22,27-JAN-23
032650666,1108,2024,SST2771,31-JAN-24,26-JUN-24
032650666,1108,2023,FOD2060,16-MAY-23,27-JUN-23
032650666,1108,2023,SCN1270,31-AUG-22,27-JAN-23
032650666,1108,2023,HCS3000,14-SEP-22,27-JAN-23
032650666,1108,2023,FOD1030,05-JUN-23,27-JUN-23
032650666,1108,2024,ELA2105,05-SEP-23,30-JAN-24
032650666,1108,2023,FOD1020,13-FEB-23,27-JUN-23
032650666,1108,2023,FSL1099,31-AUG-22,27-JAN-23
046172368,1101,2024,FOD1020,27-SEP-23,30-JAN-24
046172368,1101,2024,FOD1010,13-SEP-23,30-JAN-24
046172368,1101,2024,FOD1060,30-OCT-23,30-JAN-24
046172368,1101,2024,FOD1910,13-DEC-23,30-JAN-24
046172368,1101,2024,HCS3000,27-FEB-24,26-JUN-24
046172368,1101,2024,MAT1791,05-SEP-23,30-JAN-24
046172368,1101,2024,HCS3010,26-FEB-24,26-JUN-24
046172368,1101,2024,PED0770,31-JAN-24,26-JUN-24
046172368,1101,2024,SCN1270,31-JAN-24,26-JUN-24
046172368,1101,2024,FOD2170,09-JAN-24,30-JAN-24
046172368,1101,2024,FOD2040,23-NOV-23,30-JAN-24
046172368,1101,2024,ELA1105,31-JAN-24,26-JUN-24
046172368,1101,2024,LDC1909,05-SEP-23,30-JAN-24
046172368,1101,2024,SST1771,05-SEP-23,30-JAN-24
046172368,1101,2024,FOD2070,13-NOV-23,30-JAN-24
046172368,1101,2024,PED1445,31-JAN-24,26-JUN-24
039455770,1108,2024,SCN1288,31-JAN-24,26-JUN-24
039455770,1108,2024,FNA1410,31-JAN-24,26-JUN-24
039455770,1108,2024,MAT1793,31-JAN-24,26-JUN-24
039455770,1108,2024,SST1772,05-SEP-23,30-JAN-24
039455770,1108,2024,PED0770,05-SEP-23,30-JAN-24
039455770,1108,2024,ELA1104,31-JAN-24,26-JUN-24
039455770,1108,2024,PED1445,05-SEP-23,30-JAN-24
039455770,1108,2024,LDC1979,05-SEP-23,30-JAN-24
039455770,1108,2024,LDC1092,05-SEP-23,30-JAN-24
046459443,1306,2024,LDC1599,31-JAN-24,26-JUN-24
046459443,1306,2024,WLD1130,06-NOV-23,30-JAN-24
046459443,1306,2024,SST1772,05-SEP-23,30-JAN-24
046459443,1306,2024,WLD1060,06-NOV-23,30-JAN-24
046459443,1306,2024,PED1445,05-SEP-23,30-JAN-24
046459443,1306,2024,MAT1791,31-JAN-24,26-JUN-24
046459443,1306,2024,FOD1020,06-SEP-23,03-NOV-23
046459443,1306,2024,WLD1100,06-NOV-23,30-JAN-24
046459443,1306,2024,PED0770,31-JAN-24,26-JUN-24
046459443,1306,2024,FOD1030,07-SEP-23,03-NOV-23
046459443,1306,2024,FNA1400,31-JAN-24,12-APR-24
046459443,1306,2024,ELA1105,31-JAN-24,26-JUN-24
046459443,1306,2024,FOD1010,05-SEP-23,03-NOV-23
046459443,1306,2024,SCN1270,05-SEP-23,30-JAN-24
046459443,1306,2024,LDC1599,31-JAN-24,26-JUN-24
046459443,1306,2024,WLD1130,06-NOV-23,30-JAN-24
046459443,1306,2024,SST1772,05-SEP-23,30-JAN-24
046459443,1306,2024,WLD1060,06-NOV-23,30-JAN-24
046459443,1306,2024,PED1445,05-SEP-23,30-JAN-24
046459443,1306,2024,MAT1791,31-JAN-24,26-JUN-24
046459443,1306,2024,FOD1020,06-SEP-23,03-NOV-23
046459443,1306,2024,WLD1100,06-NOV-23,30-JAN-24
046459443,1306,2024,PED0770,31-JAN-24,26-JUN-24
046459443,1306,2024,FOD1030,07-SEP-23,03-NOV-23
046459443,1306,2024,FNA1400,31-JAN-24,12-APR-24
046459443,1306,2024,ELA1105,31-JAN-24,26-JUN-24
046459443,1306,2024,FOD1010,05-SEP-23,03-NOV-23
046459443,1306,2024,SCN1270,05-SEP-23,30-JAN-24
018943473,1306,2023,FOD1030,04-NOV-22,04-NOV-22
018943473,1306,2023,MEC1910,31-JAN-23,06-APR-23
018943473,1306,2024,SST2771,05-SEP-23,30-JAN-24
018943473,1306,2023,HSS1080,31-JAN-23,27-JUN-23
018943473,1306,2023,MEC1040,31-JAN-23,06-APR-23
018943473,1306,2024,MAT2791,31-JAN-24,26-JUN-24
018943473,1306,2024,CON1140,05-SEP-23,30-JAN-24
018943473,1306,2023,FOD1010,31-AUG-22,04-NOV-22
018943473,1306,2023,WLD1130,17-APR-23,27-JUN-23
018943473,1306,2023,WLD1910,17-APR-23,27-JUN-23
018943473,1306,2023,REC1040,17-APR-23,27-JUN-23
018943473,1306,2023,WLD1100,31-JAN-23,27-JUN-23
018943473,1306,2024,CON1910,06-NOV-23,30-JAN-24
018943473,1306,2024,ELA2105,31-JAN-24,26-JUN-24
018943473,1306,2023,PED1445,31-AUG-22,27-JAN-23
018943473,1306,2023,MAT1791,31-JAN-23,27-JUN-23
018943473,1306,2023,HCS3000,07-NOV-22,27-JAN-23
018943473,2239,2024,SSN2172,02-FEB-24,26-JUN-24
018943473,1306,2024,SCN2797,05-SEP-23,30-JAN-24
018943473,1306,2024,CON1120,05-SEP-23,30-JAN-24
018943473,1306,2023,SST1771,31-JAN-23,27-JUN-23
018943473,1306,2024,CON1010,05-SEP-23,30-JAN-24
018943473,1306,2023,FOD1020,31-AUG-22,04-NOV-22
018943473,1306,2023,MEC1015,31-JAN-23,06-APR-23
018943473,1306,2023,WLD1060,31-JAN-23,27-JUN-23
018943473,1306,2024,CON1130,06-NOV-23,30-JAN-24
018943473,1306,2023,PED0770,07-NOV-22,27-JAN-23
018943473,1306,2023,ELA1105,31-AUG-22,27-JAN-23
018943473,1306,2023,HCS1050,17-APR-23,27-JUN-23
018943473,1306,2023,SCN1270,31-AUG-22,27-JAN-23
018943473,1306,2023,HSS1010,17-APR-23,27-JUN-23
040061625,0590,2023,FAB1100,14-DEC-22,27-JAN-23
040061625,0590,2024,SCN2231,05-SEP-23,30-JAN-24
040061625,0590,2023,PED1445,31-JAN-23,27-JUN-23
040061625,0590,2023,FAB1048,27-OCT-22,27-JAN-23
040061625,0590,2023,FAB1050,24-NOV-22,27-JAN-23
040061625,0590,2024,SST2771,31-JAN-24,26-JUN-24
040061625,0590,2023,CTR1010,31-AUG-22,27-JUN-23
040061625,0590,2023,SCN1270,31-JAN-23,27-JUN-23
040061625,0590,2024,PED0770,05-SEP-23,
040061625,0590,2023,FAB1010,28-SEP-22,27-JAN-23
040061625,0590,2023,MEC1910,07-DEC-22,27-JAN-23
040061625,0590,2024,MAT2791,31-JAN-24,26-JUN-24
040061625,0590,2024,REC3015,20-SEP-23,30-JAN-24
040061625,0590,2023,SST1771,31-AUG-22,27-JAN-23
040061625,0590,2024,ELA2105,05-SEP-23,30-JAN-24
040061625,0590,2023,MAT1791,31-AUG-22,27-JAN-23
040061625,0590,2024,SCN3796,31-JAN-24,26-JUN-24
040061625,0590,2023,MEC1040,16-NOV-22,27-JAN-23
040061625,0590,2023,ELA1105,31-JAN-23,27-JUN-23
040061625,0590,2023,MEC1015,20-OCT-22,27-JAN-23
040061625,0590,2024,SCN2797,31-JAN-24,26-JUN-24
040061625,0590,2024,REC3045,20-SEP-23,30-JAN-24
040061625,0590,2023,HCS3000,31-AUG-22,27-JUN-23
040061625,0590,2023,REC1050,30-MAY-23,27-JUN-23
040061625,0590,2023,MEC1090,11-JAN-23,27-JAN-23
040061625,0590,2023,REC1040,03-FEB-23,27-JUN-23
040061625,0590,2023,REC1045,15-MAR-23,27-JUN-23
040061625,0590,2023,REC2040,18-MAY-23,27-JUN-23
040061625,0590,2024,SCN2796,05-SEP-23,30-JAN-24
040061625,0590,2024,REC2045,20-SEP-23,30-JAN-24
040061625,0590,2024,HSS1010,20-SEP-23,30-JAN-24
040061625,0590,2024,REC3030,20-SEP-23,30-JAN-24
040061625,0590,2023,REC2010,15-MAR-23,27-JUN-23
040061625,0590,2023,MEC1010,12-SEP-22,27-JAN-23
040061625,0590,2023,FAB1910,07-DEC-22,27-JAN-23
032441322,0590,2024,LDC1515,05-SEP-23,30-JAN-24
032441322,0590,2024,MAT1791,31-JAN-24,26-JUN-24
032441322,0590,2024,SST1771,05-SEP-23,30-JAN-24
032441322,0590,2024,FOD1020,18-OCT-23,30-JAN-24
032441322,0590,2024,FOD1080,09-NOV-23,30-JAN-24
032441322,0590,2024,FOD1040,05-DEC-23,30-JAN-24
032441322,0590,2024,CTR1010,05-SEP-23,
032441322,0590,2024,SCN1270,05-SEP-23,30-JAN-24
032441322,0590,2024,FOD1060,17-NOV-23,30-JAN-24
032441322,0590,2024,PED1445,31-JAN-24,26-JUN-24
032441322,0590,2024,FOD1010,07-SEP-23,30-JAN-24
032441322,0590,2024,FOD1030,07-SEP-23,30-JAN-24
032441322,0590,2024,HCS3000,05-SEP-23,
032441322,0590,2024,ELA1105,31-JAN-24,26-JUN-24
031559470,0590,2024,HSS1050,02-OCT-23,26-JUN-24
031559470,0590,2024,HSS1080,02-OCT-23,26-JUN-24
031559470,0590,2023,FOD1910,10-NOV-22,27-JAN-23
031559470,0590,2024,FOD2050,15-FEB-24,26-JUN-24
031559470,0590,2024,ELA2104,31-JAN-24,26-JUN-24
031559470,0590,2024,MAT2793,05-SEP-23,30-JAN-24
031559470,0590,2024,FOD2120,07-NOV-23,30-JAN-24
031559470,0590,2023,PED1445,31-JAN-23,27-JUN-23
031559470,0590,2024,FOD1050,27-SEP-23,30-JAN-24
031559470,0590,2024,SCN1288,05-SEP-23,30-JAN-24
031559470,0590,2023,FOD1060,10-NOV-22,27-JAN-23
031559470,0590,2024,FOD2040,15-FEB-24,26-JUN-24
031559470,0590,2024,FOD2170,15-FEB-24,26-JUN-24
031559470,0590,2023,CTR1010,31-AUG-22,27-JUN-23
031559470,0590,2023,SCN1270,31-AUG-22,27-JAN-23
031559470,0590,2024,PED0770,05-SEP-23,
031559470,0590,2023,SST1772,31-JAN-23,27-JUN-23
031559470,0590,2023,MEC1015,20-OCT-22,27-JAN-23
031559470,0590,2023,MEC1040,16-NOV-22,27-JAN-23
031559470,0590,2024,SCN2288,05-SEP-23,30-JAN-24
031559470,0590,2023,MEC1090,11-JAN-23,27-JAN-23
031559470,0590,2024,REC3015,20-SEP-23,30-JAN-24
031559470,0590,2023,MAT1793,31-JAN-23,27-JUN-23
031559470,0590,2023,FOD1030,06-SEP-22,27-JAN-23
031559470,0590,2024,MEC1020,21-FEB-24,26-JUN-24
031559470,0590,2023,FOD1040,22-DEC-22,27-JAN-23
031559470,0590,2024,FOD2090,27-SEP-23,30-JAN-24
031559470,0590,2024,PED2445,31-JAN-24,26-JUN-24
031559470,0590,2024,REC3045,20-SEP-23,30-JAN-24
031559470,0590,2023,FOD1020,14-OCT-22,27-JAN-23
031559470,0590,2023,ELA1104,31-AUG-22,27-JAN-23
031559470,0590,2023,HCS3000,31-AUG-22,27-JUN-23
031559470,0590,2023,MEC1910,07-DEC-22,27-JAN-23
031559470,0590,2023,REC1050,30-MAY-23,27-JUN-23
031559470,0590,2023,REC1040,03-FEB-23,27-JUN-23
031559470,0590,2023,REC1045,15-MAR-23,27-JUN-23
031559470,0590,2023,REC2040,18-MAY-23,27-JUN-23
031559470,0590,2023,MEC1010,12-SEP-22,27-JAN-23
031559470,0590,2024,REC2045,20-SEP-23,30-JAN-24
031559470,0590,2024,HSS1010,20-SEP-23,30-JAN-24
031559470,0590,2024,SST2772,05-SEP-23,30-JAN-24
031559470,0590,2024,REC3030,20-SEP-23,30-JAN-24
031559470,0590,2024,FOD2100,15-FEB-24,26-JUN-24
031559470,0590,2023,FOD1010,06-SEP-22,27-JAN-23
031559470,0590,2024,FOD2070,15-FEB-24,26-JUN-24
031559470,0590,2023,REC2010,15-MAR-23,27-JUN-23
041558967,1101,2024,HCS3000,22-FEB-24,26-JUN-24
041558967,1101,2024,PED1445,05-SEP-23,30-JAN-24
041558967,1101,2024,HCS3010,22-FEB-24,26-JUN-24
041558967,1101,2024,PED0770,31-JAN-24,26-JUN-24
041558967,1101,2024,LDC3155,13-SEP-23,30-JAN-24
041558967,1101,2024,MAT1791,05-SEP-23,30-JAN-24
041558967,1101,2024,COS1010,02-FEB-24,26-JUN-24
041558967,1101,2024,SST1771,31-JAN-24,26-JUN-24
041558967,1101,2024,AGR3000,02-FEB-24,26-JUN-24
041558967,1101,2024,HSA3900,02-FEB-24,26-JUN-24
041558967,1101,2024,SCN1270,05-SEP-23,30-JAN-24
041558967,1101,2024,SSN2172,13-SEP-23,30-JAN-24
041558967,1101,2024,ELA1105,31-JAN-24,26-JUN-24
006222690,0590,2024,MAT1791,05-SEP-23,30-JAN-24
006222690,0590,2024,SST1771,05-SEP-23,30-JAN-24
006222690,0590,2024,CON1140,17-NOV-23,30-JAN-24
006222690,0590,2024,CTR1010,05-SEP-23,
006222690,0590,2024,SCN1270,05-SEP-23,30-JAN-24
006222690,0590,2024,CON1120,17-NOV-23,30-JAN-24
006222690,0590,2024,CON1010,15-SEP-23,30-JAN-24
006222690,0590,2024,SCN2231,31-JAN-24,26-JUN-24
006222690,0590,2024,CON1130,16-OCT-23,30-JAN-24
006222690,0590,2024,CON1070,16-OCT-23,30-JAN-24
006222690,0590,2024,FOD1010,01-FEB-24,26-JUN-24
006222690,0590,2024,PED1445,31-JAN-24,26-JUN-24
006222690,0590,2024,HCS3000,05-SEP-23,
006222690,0590,2024,ELA1105,31-JAN-24,26-JUN-24
006222690,0590,2024,FOD1030,01-FEB-24,26-JUN-24
024900475,1108,2024,SCN1288,31-JAN-24,26-JUN-24
024900475,1108,2024,MAT1793,31-JAN-24,26-JUN-24
024900475,1108,2024,SST1772,11-SEP-23,20-DEC-23
024900475,1108,2024,PED0770,05-SEP-23,30-JAN-24
024900475,1108,2024,ELA1104,31-JAN-24,26-JUN-24
024900475,1108,2024,PED1445,11-SEP-23,22-DEC-23
024900475,1108,2024,LDC1979,11-SEP-23,30-JAN-24
024900475,1108,2024,FNA1400,31-JAN-24,26-JUN-24
026514597,0590,2024,LDC1515,05-SEP-23,30-JAN-24
026514597,0590,2024,MAT1791,31-JAN-24,26-JUN-24
026514597,0590,2024,HSA3521,16-OCT-23,30-JAN-24
026514597,0590,2024,FOD1020,18-OCT-23,30-JAN-24
026514597,0590,2024,COS1020,21-SEP-23,30-JAN-24
026514597,0590,2024,EST1020,30-NOV-23,30-JAN-24
026514597,0590,2024,FOD1040,05-DEC-23,30-JAN-24
026514597,0590,2024,CTR1010,05-SEP-23,
026514597,0590,2024,SCN1270,31-JAN-24,26-JUN-24
026514597,0590,2024,HSA3511,16-OCT-23,30-JAN-24
026514597,0590,2024,HSA3900,08-SEP-23,30-JAN-24
026514597,0590,2024,FOD1060,17-NOV-23,30-JAN-24
026514597,0590,2024,HSA3436,01-NOV-23,30-JAN-24
026514597,0590,2024,FOD1910,15-JAN-24,30-JAN-24
026514597,0590,2024,PED1445,31-JAN-24,26-JUN-24
026514597,0590,2024,FOD1010,07-SEP-23,30-JAN-24
026514597,0590,2024,COS1010,21-SEP-23,30-JAN-24
026514597,0590,2024,FOD1030,07-SEP-23,30-JAN-24
026514597,0590,2024,HCS3000,05-SEP-23,
026514597,0590,2024,ELA1105,05-SEP-23,30-JAN-24
026514597,0590,2024,HSA3431,01-NOV-23,30-JAN-24
026514597,0590,2024,SST1771,31-JAN-24,26-JUN-24
026514597,0590,2024,EST1070,30-NOV-23,30-JAN-24
028420009,1101,2024,ELA1104,31-JAN-24,26-JUN-24
028420009,1101,2024,SCN1288,05-SEP-23,30-JAN-24
028420009,1101,2024,SST1772,05-SEP-23,30-JAN-24
028420009,1101,2024,CON1070,12-FEB-24,26-JUN-24
028420009,1101,2024,CON1130,12-FEB-24,26-JUN-24
028420009,1101,2024,CCS1080,12-OCT-23,30-JAN-24
028420009,1101,2024,WLD1060,12-OCT-23,30-JAN-24
028420009,1101,2024,WLD1130,12-OCT-23,30-JAN-24
028420009,1101,2024,CON1010,12-FEB-24,26-JUN-24
028420009,1101,2024,PED0770,05-SEP-23,05-SEP-23
028420009,1101,2024,CON1120,12-FEB-24,26-JUN-24
028420009,1101,2024,MAT1793,06-SEP-23,30-JAN-24
028420009,1101,2024,HCS3000,27-FEB-24,26-JUN-24
028420009,1101,2024,WLD1100,12-OCT-23,30-JAN-24
028420009,1101,2024,HCS3010,26-FEB-24,26-JUN-24
028420009,1101,2024,PED0770,31-JAN-24,26-JUN-24
028420009,1101,2024,HSS1080,12-OCT-23,30-JAN-24
028420009,1101,2024,PED1445,31-JAN-24,26-JUN-24
047440103,1306,2024,WLD1100,05-SEP-23,21-DEC-23
047440103,1306,2024,PED1445,05-SEP-23,21-DEC-23
047440103,1306,2024,LDC1092,06-NOV-23,21-DEC-23
047440103,1306,2024,SCN1288,05-SEP-23,21-DEC-23
014033170,0590,2024,FSL1099,31-JAN-24,26-JUN-24
014033170,0590,2024,MAT1791,31-JAN-24,26-JUN-24
014033170,0590,2024,ELA1105,31-JAN-24,26-JUN-24
014033170,0590,2024,SST1771,05-SEP-23,30-JAN-24
014033170,0590,2024,FOD1020,18-OCT-23,30-JAN-24
014033170,0590,2024,PED1445,31-JAN-24,26-JUN-24
014033170,0590,2024,FOD1040,05-DEC-23,30-JAN-24
014033170,0590,2024,CTR1010,05-SEP-23,
014033170,0590,2024,SCN1270,05-SEP-23,30-JAN-24
014033170,0590,2024,FOD1060,17-NOV-23,30-JAN-24
014033170,0590,2024,FNA1400,05-SEP-23,30-JAN-24
014033170,0590,2024,FOD1910,15-JAN-24,30-JAN-24
014033170,0590,2024,FOD1010,07-SEP-23,30-JAN-24
014033170,0590,2024,FOD1030,07-SEP-23,30-JAN-24
014033170,0590,2024,HCS3000,05-SEP-23,
014033170,0590,2024,FSL1099,31-JAN-24,26-JUN-24
014033170,0590,2024,MAT1791,31-JAN-24,26-JUN-24
014033170,0590,2024,ELA1105,31-JAN-24,26-JUN-24
014033170,0590,2024,SST1771,05-SEP-23,30-JAN-24
014033170,0590,2024,FOD1020,18-OCT-23,30-JAN-24
014033170,0590,2024,PED1445,31-JAN-24,26-JUN-24
014033170,0590,2024,FOD1040,05-DEC-23,30-JAN-24
014033170,0590,2024,CTR1010,05-SEP-23,
014033170,0590,2024,SCN1270,05-SEP-23,30-JAN-24
014033170,0590,2024,FOD1060,17-NOV-23,30-JAN-24
014033170,0590,2024,FNA1400,05-SEP-23,30-JAN-24
014033170,0590,2024,FOD1910,15-JAN-24,30-JAN-24
014033170,0590,2024,FOD1010,07-SEP-23,30-JAN-24
014033170,0590,2024,FOD1030,07-SEP-23,30-JAN-24
014033170,0590,2024,HCS3000,05-SEP-23,
003368421,1101,2024,HCS3010,26-SEP-23,30-JAN-24
003368421,1101,2024,PED0770,05-SEP-23,30-JAN-24
003368421,1101,2024,PED1445,05-SEP-23,30-JAN-24
003368421,1101,2024,HCS3000,25-SEP-23,30-JAN-24
003368421,1101,2024,MAT1791,05-SEP-23,30-JAN-24
003368421,1101,2024,SCN1270,31-JAN-24,26-JUN-24
003368421,1101,2024,FNA1400,31-JAN-24,26-JUN-24
003368421,1101,2024,SST1771,05-SEP-23,30-JAN-24
003368421,1101,2024,MAT1791,31-JAN-24,26-JUN-24
003368421,1101,2024,ELA1105,31-JAN-24,26-JUN-24
045546216,1101,2024,SCN1288,07-SEP-23,05-DEC-23
